#T Interaction energy_density pressure entropy p_over_e cs^2
0.116 0.226356651720065 0.394793390989718 0.0561455797565509 0.450938970746268 0.142215095383938 0.132105867844221 
0.117 0.236507544829342 0.410877430200061 0.0581232951235729 0.469000725323634 0.141461396639071 0.131235932881858 
0.118 0.247142517305561 0.427659446935357 0.0601723098765986 0.487831756811956 0.140701463063188 0.130371662885487 
0.119 0.258284766239426 0.445171537251869 0.0622955903374808 0.507467127589349 0.139936148483445 0.129513581620712 
0.12 0.269958550706676 0.46344722983575 0.064496226376358 0.527943456212108 0.139166278756734 0.128662196237867 
0.121 0.282189231884959 0.482521540693785 0.0667774362696087 0.549298976963394 0.138392653255633 0.127817998631239 
0.122 0.295003313548393 0.502431028615964 0.0691425716891904 0.571573600305154 0.13761604628531 0.126981466797066 
0.123 0.308428482769341 0.523213851227399 0.0715951228193526 0.594808974046751 0.136837208440485 0.126153066193333 
0.124 0.322493650628626 0.544909821414967 0.0741387235954471 0.619048545010415 0.136056867910604 0.125333251104569 
0.125 0.337228992703124 0.567560463877555 0.0767771570581438 0.644337620935699 0.135275731740729 0.124522466014195 
0.126 0.352665989064788 0.591209071509058 0.0795143608147565 0.670723432323814 0.134494487054802 0.123721146986967 
0.127 0.368837463485497 0.615900761278287 0.0823544325975967 0.698255193875884 0.133713802247414 0.122929723064347 
0.128 0.385777621498941 0.64168252922075 0.0853016359072697 0.72698416512802 0.132934328149558 0.122148617675041 
0.129 0.403522086922863 0.668603304102653 0.0883604057265964 0.756963709829249 0.132156699173341 0.121378250063399 
0.13 0.422107936392296 0.69671399925739 0.0915353542883647 0.788249353545754 0.131381534440143 0.120619036737986 
0.131 0.441573731396893 0.726067562028993 0.0948312768773667 0.82089883890636 0.130609438896239 0.119871392942764 
0.132 0.461959547252408 0.756719020184815 0.0982531576441359 0.854972177828951 0.1298410044195 0.119135734153652 
0.133 0.48330699836757 0.788725524580917 0.101806175404449 0.890531699985366 0.129076810920431 0.11841247760263 
0.134 0.505659259093621 0.822146387278541 0.105495709394973 0.927642096673514 0.128317427440366 0.117702043832211 
0.135 0.529061079362699 0.857043114216888 0.109327344951396 0.966370459168284 0.127563413249394 0.11700485828295 
0.136 0.553558794235179 0.893479431448072 0.113306879070964 1.00678631051904 0.126815318946208 0.116321352916554 
0.137 0.579200326382912 0.93152130383252 0.117440325816536 1.04896162964906 0.126073687561794 0.115651967877524 
0.138 0.606035180436629 0.971236944978727 0.121733921514033 1.09297086649276 0.125339055668541 0.114997153196116 
0.139 0.634114428020785 1.01269681708929 0.126194129689501 1.13889094677879 0.124611954496125 0.114357370535651 
0.14 0.663490682188776 1.05597361924649 0.130827645685905 1.1868012649324 0.123892911055164 0.113733094987137 
0.141 0.694218059856032 1.10114226253562 0.135641400893195 1.23678366342881 0.123182449269408 0.113124816914296 
0.142 0.726352130708832 1.14827983026337 0.14064256651818 1.28892239678155 0.122481091116894 0.112533043852129 
0.143 0.759949850943861 1.19746552138364 0.145838556813261 1.34330407819691 0.121789357780212 0.111958302462285 
0.144 0.795069480068808 1.2487805750943 0.151237031675164 1.40001760676946 0.121107770805727 0.111401140548328 
0.145 0.831770478869864 1.3023081744192 0.156845898516445 1.45915407293565 0.120436853271227 0.110862129134126 
0.146 0.870113386529364 1.35813332644089 0.162673313303843 1.52080663974474 0.119777130961172 0.110341864608544 
0.147 0.910159674759338 1.41634271670464 0.168727680648432 1.58507039735307 0.119129133548275 0.109840970939512 
0.148 0.951971576707335 1.477024535177 0.175017652823221 1.65204218800022 0.118493395779812 0.10936010196038 
0.149 0.995611888293634 1.54026827101637 0.181552127574246 1.72182039859062 0.117870458666558 0.108899943731326 
0.15 1.04114373955824 1.60616447330307 0.188340244581611 1.79450471788468 0.117260870671787 0.108461216978306 
0.151 1.0886303335376 1.67480447478955 0.195391380417319 1.87019585520687 0.116665188897271 0.108044679611691 
0.152 1.13813465016037 1.74628007567242 0.20271514183735 1.94899521750977 0.116083980262612 0.10765112932626 
0.153 1.1897191126567 1.82068318436617 0.210321357236492 2.03100454160266 0.115517822673641 0.107281406283661 
0.154 1.24344521402304 1.89810541228118 0.218220066086048 2.11632547836723 0.114967306174944 0.106936395877726 
0.155 1.2993731011849 1.97863761968631 0.226421506167139 2.20505912585345 0.114433034080811 0.106617031582145 
0.156 1.35756111466076 2.06236940987894 0.234936098406061 2.297305508285 0.113915624078157 0.106324297878864 
0.157 1.41806528176438 2.14938856910493 0.243774429113518 2.39316299821845 0.113415709294031 0.1060592332643 
0.158 1.48093876169858 2.23978044997913 0.252947229426851 2.49272767940598 0.112933939319458 0.105822933328854 
0.159 1.54623124130496 2.33362729656731 0.262465351754117 2.59609264832143 0.112470981180326 0.10561655390322 
0.16 1.6139882807511 2.4310075098156 0.272339743021498 2.70334725283709 0.112027520244952 0.105441314262792 
0.161 1.68425060907187 2.5319948526667 0.282581414531609 2.8145762671983 0.111604261056848 0.105298500378651 
0.162 1.7570533702457 2.63665759499678 0.293201408250359 2.92985900324714 0.111201928079978 0.105189468200475 
0.163 1.83242532138931 2.74505759945344 0.304210759354712 3.04926835880816 0.110821266342565 0.105115646952891 
0.164 1.91038798570378 2.85724935038474 0.315620454893655 3.1728698052784 0.110463041964173 0.105078542422371 
0.165 1.99095476400663 2.97327892932794 0.327441388440435 3.30072031776837 0.110128042549458 0.105079740206606 
0.166 2.07413001003988 3.09318294197908 0.339684310646401 3.43286725262548 0.109817077430623 0.105120908892284 
0.167 2.15990807625085 3.216987403189 0.352359775646048 3.56934717883504 0.109530977739221 0.1052038031203 
0.168 2.2482723383918 3.34470658832079 0.365478083309665 3.71018467163045 0.10927059628664 0.10533026648939 
0.169 2.33919420906132 3.47634186124546 0.379049217394713 3.85539107864017 0.109036807231298 0.10550223424005 
0.17 2.43263215219133 3.61188049132138 0.393082779710018 4.0049632710314 0.108830505509392 0.105721735650237 
0.171 2.52853071243558 3.75129447386967 0.407587920478032 4.15888239434771 0.108652606004983 0.105990896062463 
0.172 2.62681957539723 3.89453937087665 0.422573265159808 4.31711263603646 0.10850404243434 0.106311938448644 
0.173 2.72741267658894 4.04155319087219 0.438046838094418 4.47960002896661 0.108385765918841 0.106687184404206 
0.174 2.83020737888616 4.19225532908209 0.454015983398643 4.64627131248073 0.108298743220407 0.107119054446442 
0.175 2.93508373993501 4.34654559095352 0.470487283672837 4.81703287462636 0.108243954613536 0.107610067473982 
0.176 3.04190389242516 4.50430332391512 0.487466477163319 4.99176980107844 0.108222391368531 0.108162839224531 
0.177 3.15051156123948 4.6653866836555 0.504958374138675 5.17034505779417 0.108235052821607 0.108780079546812 
0.178 3.26073174214318 4.82963206217685 0.522966773344553 5.3525988355214 0.108282943009294 0.109464588280241 
0.179 3.37237056677212 4.99685370529015 0.541494379506012 5.53834808479616 0.108367066847031 0.110219249512515 
0.18 3.4852153781164 5.16684354695184 0.560542722945146 5.72738626989698 0.108488425835119 0.111047023961684 
0.181 3.5990350393761 5.33937128678859 0.580112082470831 5.91948336925942 0.108648013279433 0.111950939206014 
0.182 3.7135804969037 5.51418473522286 0.600201412773053 6.11438614799591 0.108846809019502 0.11293407746311 
0.183 3.82858561487943 5.69101044771676 0.620808277612444 6.31181872532921 0.109085773662832 0.113999560600629 
0.184 3.9437682953519 5.86955466574759 0.641928790131897 6.51148345587949 0.109365842331777 0.115150532046088 
0.185 4.05883189231465 6.04950457719777 0.663557561627704 6.71306213882547 0.109687917937749 0.116390135254852 
0.186 4.17346692261684 6.23052990291232 0.685687660098493 6.91621756301081 0.110052864007279 0.117721488395643 
0.187 4.28735306980851 6.41228480932345 0.708310579838314 7.12059538916176 0.110461497095143 0.119147654924902 
0.188 4.40016146963356 6.59441013939245 0.731416223252965 7.32582636264542 0.110914578831512 0.120671609748143 
0.189 4.51155725799338 6.77653594585693 0.754992895954519 7.53152884181145 0.11141280766261 0.122296200711763 
0.19 4.62120235405005 6.95828430213362 0.779027316027857 7.73731161816148 0.111956810357545 0.124024105236443 
0.191 4.72875844300163 7.13927235749893 0.803504638165767 7.9427769956647 0.11254713336742 0.125857781997221 
0.192 4.83389011526145 7.31911559467693 0.828408493138496 8.14752408781543 0.113184234136291 0.127799417679326 
0.193 4.93626811164916 7.4974312400605 0.853721042803782 8.35115228286428 0.113868472476567 0.129850868996054 
0.194 5.03557261809962 7.67384176983936 0.879423050579912 8.55326482041927 0.1146001021335 0.132013600347742 
0.195 5.13149654865011 7.84797844966403 0.905493967004641 8.75347241666867 0.115379262674123 0.134288617729769 
0.196 5.22374875237697 8.01948484146252 0.931912029695186 8.95139687115771 0.116205971844599 0.136676399761258 
0.197 5.31205707876553 8.18802020892075 0.958654376718404 9.14667458563915 0.117080118546112 0.139176827000315 
0.198 5.39617123688412 8.35326275314154 0.985697172085807 9.33895992522735 0.118001456582352 0.14178911102852 
0.199 5.475865386778 8.51491261222354 1.01301574181518 9.52792835403872 0.118969599331055 0.14451172511507 
0.2 5.5509404066846 8.67269456296262 1.04058471875934 9.71327928172196 0.119984015487324 0.147342338593037 
0.201 5.62122578687374 8.82636036947898 1.06837819420175 9.89473856368072 0.121044026017353 0.150277757375797 
0.202 5.6865811099091 8.97569073210701 1.09636987406597 10.072060606173 0.122148802447497 0.153313873285511 
0.203 5.74689708758591 9.12049680004871 1.1245332374876 10.2450300375363 0.12329736659538 0.156445625029565 
0.204 5.80209613632336 9.26062122269232 1.15284169545632 10.4134629181486 0.124488591827013 0.159666973715127 
0.205 5.85213248491675 9.39593872668141 1.18126874725489 10.5772074739363 0.125721205897232 0.162970895707686 
0.206 5.89699182079244 9.52635621828948 1.20978813249901 10.7361443507885 0.126993795400634 0.166349395391902 
0.207 5.93669049276059 9.65181242290595 1.23837397671512 10.8901863996211 0.128304811827484 0.169793539964662 
0.208 5.97127429925764 9.77227708498431 1.26700092857556 11.0392780135599 0.129652579184679 0.173293517774953 
0.209 6.00081690079046 9.88774976220034 1.29564428713663 11.183394049337 0.131035303107054 0.176838720931049 
0.21 6.02541790339524 9.99825825644743 1.32428011768406 11.3225383741315 0.132451081350104 0.180417851947406 
0.211 6.04520066615081 10.103856731374 1.3528853550744 11.4567420864484 0.133897915523038 0.184019053144095 
0.212 6.06030988998777 10.2046235712624 1.38143789375822 11.5860614650207 0.135373723892034 0.187630056399534 
0.213 6.07090904716326 10.3006590390813 1.40991666397268 11.710575703054 0.136876355058776 0.191238349764649 
0.214 6.07717771088054 10.3920827925376 1.43830169388568 11.8303844864233 0.138403602299869 0.194831356453231 
0.215 6.07930884276534 10.4790313160296 1.46657415775474 11.9456054737843 0.139953218339118 0.198396620908982 
0.216 6.07750609248592 10.561655323749 1.49471641042103 12.0563717341701 0.141522930317561 0.2019219960863 
0.217 6.07198115899648 10.6401171850621 1.52271200868853 12.1628291937506 0.143110454725659 0.205395825824997 
0.218 6.06295125700425 10.7145884180073 1.55054572033436 12.2651341383417 0.144713512068131 0.208807116280677 
0.219 6.0506367256367 10.7852472906067 1.57820352165667 12.3634508122634 0.146329841044181 0.212145690796884 
0.22 6.03525880924091 10.8522765630102 1.60567258458975 12.4579491475999 0.147957212043661 0.215402323346976 
0.221 6.01703763308575 10.9158613965942 1.63294125450281 12.548802651097 0.149593439782251 0.218568846680538 
0.222 5.99619038973119 10.9761874492814 1.65999901985009 12.6361864691315 0.151236394924975 0.221638232506537 
0.223 5.9729297452071 11.0334391697847 1.6868364748592 12.7202756446439 0.15288401457622 0.224604642344927 
0.224 5.94746246808809 11.0877982973917 1.71344527643454 12.8012435738263 0.154534311544756 0.227463448987048 
0.225 5.9199882791935 11.1394425684457 1.73981809641739 12.8792606648631 0.156185382322964 0.230211229734464 
0.226 5.8906989150676 11.1885446259334 1.76594857028859 12.954493196222 0.157835413749469 0.232845733660792 
0.227 5.85977739464231 11.235271124625 1.79183124332755 13.0271023679525 0.15948268835278 0.23536582600505 
0.228 5.82739747555553 11.2797820210261 1.81746151515685 13.0972435361829 0.161125588399582 0.237771413424345 
0.229 5.79372328445873 11.3222300349871 1.84283558350946 13.1650656184966 0.162762598694327 0.240063354197009 
0.23 5.7589091042421 11.3627602681174 1.86795038795842 13.2307106560758 0.164392308196423 0.242243357584423 
0.231 5.72309930035788 11.4015099631112 1.89280355425112 13.2943135173624 0.166013410537302 0.244313876457008 
0.232 5.68642836824599 11.438608387625 1.91739333979299 13.356001727418 0.167624703531887 0.246277997005759 
0.233 5.64902108416919 11.4741768263677 1.94171858073284 13.4158954071005 0.169225087787628 0.248139328940161 
0.234 5.61099274245386 11.5083286654957 1.96577864101394 13.4741073065096 0.170813564519386 0.249901899062841 
0.235 5.57244946311958 11.5411695541413 1.98957336367392 13.5307429178152 0.172389232680495 0.251570050555102 
0.236 5.53348855508218 11.5727976288901 2.01310302460263 13.5859006534927 0.173951285519516 0.253148349744054 
0.237 5.49419892145734 11.603303788162 2.03636828890154 13.6396720770635 0.175499006669041 0.254641501582679 
0.238 5.45466149491194 11.6327720047015 2.05937016992984 13.6921421746313 0.177031765867803 0.256054274582238 
0.239 5.41494969245209 11.6612796656713 2.08210999107307 13.7433896567444 0.178549014410693 0.257391435506926 
0.24 5.37512988045892 11.6888979311414 2.1045893502275 13.7934872813689 0.18005028041356 0.258657693782077 
0.241 5.33526184214954 11.7156921030248 2.12681008695842 13.8425021899832 0.181535163971176 0.259857655281477 
0.242 5.29539924092676 11.7417219977133 2.14877425226219 13.8904962499755 0.183003332277894 0.260995784943792 
0.243 5.25559007426976 11.7670423167881 2.17048408083945 13.9375263976276 0.18445451477155 0.262076377517306 
0.244 5.21587711389682 11.7917030112065 2.19194196576989 13.9836449769764 0.185888498352336 0.263103535637915 
0.245 5.17629832889694 11.8157496352966 2.21315043546657 14.0289000707632 0.187305122719876 0.264081154398675 
0.246 5.13688728937738 11.8392236877171 2.23411213277989 14.073335820497 0.188704275863774 0.26501291156131 
0.247 5.09767354891207 11.8621629372609 2.25482979611627 14.1169927333772 0.190085889735463 0.26590226258193 
0.248 5.05868300470699 11.8846017320119 2.27530624243496 14.1599079744468 0.191449936122495 0.266752439666908 
0.249 5.01993823493005 11.906571290891 2.295544351987 14.202115642878 0.192796422740371 0.267566454133536 
0.25 4.98145881309226 11.9280999770806 2.31554705466279 14.2436470317434 0.194125389551733 0.268347101417961 
0.251 4.94326159972466 11.949213553181 2.33531731781877 14.2845308709998 0.195436905318099 0.269096968145021 
0.252 4.90536101187878 11.9699354182555 2.3548581354589 14.3247935537144 0.196731064385484 0.269818440747589 
0.253 4.86776927119806 11.9902868271555 2.37417251865247 14.364459345808 0.198007983701897 0.270513715194187 
0.254 4.83049663147131 12.010287092701 2.39326348707655 14.4035505797775 0.199267800062083 0.27118480745055 
0.255 4.7935515866956 12.0299537714297 2.41213406157803 14.4420878330077 0.200510667572695 0.271833564362897 
0.256 4.75694106075212 12.0493028337244 2.43078725765744 14.4800900913819 0.201736755329444 0.27246167470681 
0.257 4.72067057984189 12.0683488191928 2.44922607978363 14.5175748989764 0.2029462452965 0.273070680195371 
0.258 4.68474442884392 12.0871049782103 2.46745351645545 14.5545584946657 0.204139330377588 0.273661986284083 
0.259 4.64916579275285 12.1055834005528 2.48547253593333 14.5910559364862 0.205316212667604 0.274236872647734 
0.26 4.61393688433037 12.1237951320404 2.50328608257002 14.6270812146104 0.206477101873357 0.27479650323659 
0.261 4.57905905906859 12.1417502800968 2.52089707367608 14.6626473537729 0.207622213891882 0.275341935846294 
0.262 4.54453291851828 12.1594581091026 2.53830839686145 14.6977665059641 0.208751769534965 0.275874131158259 
0.263 4.51035840298221 12.176927126382 2.55552290779993 14.7324500341819 0.209865993388697 0.276393961225657 
0.264 4.47653487451726 12.1941651596225 2.5725434283684 14.7667085879908 0.210965112797279 0.276902217394856 
0.265 4.44306119112949 12.2111794264822 2.58937274511759 14.8005521715998 0.212049356960724 0.277399617663736 
0.266 4.409935772986 12.2279765970915 2.60601360803517 14.8339902051267 0.213118956136621 0.277886813487459 
0.267 4.37715666140729 12.2445628501062 2.62246872956629 14.8670315796724 0.214174140936649 0.278364396048911 
0.268 4.34472157134531 12.2609439229257 2.63874078386014 14.8996847067859 0.215215141709129 0.278832902016084 
0.269 4.31262793799469 12.2771251566381 2.65483240621449 14.9319575628526 0.216242187999447 0.279292818812117 
0.27 4.28087295813109 12.2931115362108 2.67074619269323 14.963857728904 0.217255508080785 0.279744589425785 
0.271 4.249453626718 12.3089077264019 2.68648469989463 14.9953924262965 0.218255328548144 0.280188616791576 
0.272 4.21836676927528 12.3245181038266 2.70205044485043 15.026568548677 0.219241873969213 0.280625267768816 
0.273 4.18760907045677 12.3399467855719 2.71744590503839 15.0573926906103 0.220215366586157 0.281054876749097 
0.274 4.15717709924234 12.35519765472 2.73267351849254 15.0878711732125 0.221176026062893 0.281477748920717 
0.275 4.12706733111028 12.3702743831026 2.74773568399743 15.1180100671 0.22212406927293 0.281894163217722 
0.276 4.09727616751987 12.3851804515826 2.76263476135425 15.1478152129369 0.223059710123257 0.282304374979951 
0.277 4.06779995300127 12.3999191681256 2.7773730717081 15.1772922398337 0.223983159410219 0.282708618349082 
0.278 4.03863499011894 12.4144936838997 2.79195289792691 15.2064465818266 0.224894624703687 0.283107108424173 
0.279 4.00977755254796 12.4289070076193 2.80637648502377 15.2352834926431 0.225794310256194 0.283500043198661 
0.28 3.98122389647693 12.4431620183231 2.82064604061537 15.2638080589384 0.226682416934045 0.283887605299144 
0.281 3.95297027052894 12.4572614767594 2.83476373541016 15.2920252121696 0.227559142167704 0.284269963544816 
0.282 3.92501292437124 12.4712080355332 2.84873170372067 15.3199397392539 0.228424679919058 0.284647274344957 
0.283 3.89734811616595 12.4850042481513 2.86255204399513 15.3475562921465 0.22927922066338 0.285019682950296 
0.284 3.86997211899733 12.4986525770897 2.87622681936411 15.3748793964538 0.23012295138408 0.285387324572867 
0.285 3.84288122639633 12.5121554009918 2.88975805819849 15.4019134591903 0.230956055578516 0.285750325387589 
0.286 3.81607175706955 12.5255150210963 2.90314775467558 15.4286627757719 0.231778713273339 0.286108803427673 
0.287 3.78954005892779 12.5387336669797 2.91639786935065 15.4551315363304 0.232591101048016 0.286462869384745 
0.288 3.76328251249872 12.5518135016928 2.92951032973136 15.4813238314242 0.23339339206532 0.28681262732361 
0.289 3.7372955337984 12.5647566263579 2.94248703085316 15.507243657211 0.234185756107724 0.287158175320641 
0.29 3.71157557672787 12.5775650842893 2.95532983585382 15.5328949201431 0.234968359618773 0.287499606033785 
0.291 3.68611913505363 12.5902408646903 2.96804057654556 15.5582814412359 0.235741365748571 0.287837007211526 
0.292 3.66092274402361 12.6027859059745 2.98062105398362 15.5834069599581 0.236504934402688 0.288170462147324 
0.293 3.63598298166462 12.6152020987544 2.99307303902993 15.6082751377843 0.237259222293827 0.288500050085315 
0.294 3.6112964698016 12.6274912885355 3.00539827291131 15.6328895614469 0.238004382995687 0.288825846582671 
0.295 3.58685987483442 12.6396552781477 3.0175984677711 15.6572537459188 0.238740566998542 0.289147923833218 
0.296 3.56266990830361 12.651695829945 3.02967530721379 15.6813711371588 0.239467921766103 0.289466350956558 
0.297 3.53872332727276 12.6636146677989 3.04163044684206 15.705245114641 0.240186591793283 0.289781194256507 
0.298 3.51501693455206 12.6754134789095 3.05346551478582 15.7288789936954 0.240896718664559 0.290092517452163 
0.299 3.49154757878433 12.6870939154532 3.06518211222295 15.7522760276761 0.241598441112625 0.290400381884639 
0.3 3.46831215441249 12.6986575960866 3.07678181389136 15.7754394099779 0.242291895077126 0.290704846702117 
0.301 3.44530760154505 12.7101061073221 3.08826616859235 15.7983722759145 0.242977213763247 0.291005969025662 
0.302 3.42253090573417 12.7214410047891 3.09963669968498 15.8210777044741 0.243654527699975 0.291303804097855 
0.303 3.39997909767905 12.7326638143935 3.11089490557149 15.843558719965 0.244323964797909 0.291598405416189 
0.304 3.37764925286592 12.7437760333866 3.12204226017357 15.8658182935602 0.244985650406467 0.291889824852914 
0.305 3.35553849115432 12.7547791313532 3.13308021339961 15.8878593447528 0.245639707370395 0.292178112762805 
0.306 3.33364397631848 12.7656745511272 3.1440101916029 15.9096847427301 0.246286256085487 0.292463318080198 
0.307 3.31196291555096 12.7764637096431 3.15483359803072 15.9312973076738 0.246925414553449 0.292745488406472 
0.308 3.2904925589355 12.7871479987293 3.1655518132646 15.9526998119939 0.247557298435834 0.293024670089066 
0.309 3.26923019889452 12.7977287858494 3.17616619565163 15.973894981501 0.248182021107023 0.293300908292905 
0.31 3.24817316961636 12.8082074147973 3.18667808172697 15.9948854965243 0.248799693706195 0.293574247065118 
