#T Interaction energy_density pressure entropy p_over_e cs^2
0.093 0.0579890552224634 0.117319757138392 0.0197769006386429 0.137096657777035 0.168572635343199 0.163073954495062 
0.094 0.0601535698872323 0.121369239587802 0.0204052232335231 0.141774462821325 0.168125163367786 0.161899743535634 
0.095 0.0624287129151572 0.125579593838672 0.0210502936411715 0.146629887479843 0.167625113266524 0.160706747663324 
0.096 0.0648202120260031 0.129959046669272 0.0217129448810897 0.151671991550362 0.167075285927159 0.159496760732276 
0.097 0.0673341245930646 0.134516259418171 0.022394044941702 0.156910304359873 0.166478350190259 0.158271517595155 
0.098 0.069976856212138 0.139260352644181 0.0230944988106811 0.162354851454863 0.165836854296132 0.157032696041893 
0.099 0.0727551803820753 0.144200932169674 0.0238152505958662 0.16801618276554 0.165153236095894 0.155781918455295 
0.1 0.0756762593568788 0.149348116585113 0.0245572857427447 0.173905402327858 0.164429832154928 0.154520753230262 
0.101 0.0787476662312588 0.154712566295266 0.0253216333546692 0.180034199649936 0.163668885863759 0.153250715999048 
0.102 0.081977408325211 0.160305514191734 0.0261093686221744 0.186414882813908 0.162872554658015 0.151973270687991 
0.103 0.0853739519371459 0.166138798041115 0.0269216153679898 0.193060413409105 0.16204291643742 0.15068983044396 
0.104 0.08894624853664 0.172224894680342 0.0277595487145672 0.199984443394909 0.161181975266063 0.149401758458399 
0.105 0.0927037624727143 0.178576956116298 0.0286243978811945 0.207201353997492 0.160291666426171 0.148110368714551 
0.106 0.0966565002751042 0.185208847629165 0.0295174491180203 0.214726296747185 0.159373860892011 0.146816926679613 
0.107 0.100815041630838 0.192135187984585 0.0304400487845823 0.222575236769167 0.158430369282615 0.145522649963941 
0.108 0.105190572119526 0.199371391861645 0.0313936065807065 0.230764998442352 0.157462945348209 0.144228708965661 
0.109 0.109794917795464 0.206933714609253 0.0323795989379297 0.239313313547183 0.156473289038817 0.142936227514742 
0.11 0.114640581705997 0.214839299445632 0.0333995725798785 0.248238872025511 0.15546304920032 0.141646283535142 
0.111 0.119740782438462 0.223106227219466 0.0344551482603348 0.257561375479801 0.154433825939075 0.140359909732004 
0.112 0.12510949479084 0.231753568854843 0.0355480246880012 0.267301593542845 0.153387172692328 0.139078094316958 
0.113 0.130761492661895 0.240801440603709 0.0366799826472713 0.27748142325098 0.152324598039412 0.137801781782238 
0.114 0.13671239425848 0.250271062232235 0.0378528893245849 0.28812395155682 0.151247567285505 0.136531873726752 
0.115 0.142978709718787 0.260184818269446 0.0390687028502195 0.299253521119665 0.150157503846978 0.135269229743599 
0.116 0.149577891249103 0.27056632244598 0.0403294770656256 0.310895799511606 0.149055790465857 0.134014668372239 
0.117 0.156528385872295 0.281440485452215 0.0416373665266402 0.323077851978855 0.147943770277889 0.132768968118467 
0.118 0.163849690883027 0.292833586142397 0.0429946317531234 0.335828217895521 0.146822747757548 0.131532868546644 
0.119 0.171562412102373 0.304773346309569 0.0444036447357318 0.349176991045301 0.145693989561113 0.130307071443494 
0.12 0.179688325019893 0.317289009151901 0.0458668947106693 0.36315590386257 0.1445587252873 0.129092242055888 
0.121 0.188250438904666 0.330411421544667 0.0473869942133335 0.377798415758 0.143418148173572 0.127889010402426 
0.122 0.19727306395907 0.344173120224424 0.0489666854217846 0.393139805646208 0.142273415744539 0.126697972658278 
0.123 0.206781881578209 0.358608421980917 0.0506088468009025 0.409217268781819 0.141125650427685 0.125519692612587 
0.124 0.216804017765169 0.373753517938983 0.0523165000579379 0.426070017996921 0.139975940150158 0.124354703197166 
0.125 0.227368119735708 0.389646571995426 0.0540928174199059 0.443739389415332 0.138825338929302 0.123203508084788 
0.126 0.238504435726727 0.406327823455361 0.0559411292428778 0.462268952698238 0.137674867468246 0.122066583356156 
0.127 0.250244897998296 0.42383969388639 0.0578649319626978 0.481704625849088 0.136525513767025 0.120944379233086 
0.128 0.262623208991546 0.442226898179364 0.0598678963959392 0.502094794575303 0.135378233758312 0.119837321876193 
0.129 0.275674930569955 0.461536559767014 0.0619538763990198 0.523490436166034 0.134233951976187 0.118745815246336 
0.13 0.289437576232117 0.481818329908895 0.0641269178922592 0.545945247801154 0.133093562265231 0.117670243027022 
0.131 0.303950706137432 0.503124510900261 0.0663912682542762 0.569515779154537 0.131957928536377 0.116610970607537 
0.132 0.319256024730766 0.525510183002045 0.0687513860904263 0.594261569092471 0.130827885575262 0.115568347125444 
0.133 0.335397480689452 0.549033334820305 0.071211951376951 0.620245286197256 0.12970423990787 0.114542707567837 
0.134 0.352421368841596 0.573754996781856 0.0737778759800869 0.647532872761943 0.128587770727751 0.113534374931081 
0.135 0.370376433620727 0.599739377260269 0.0764543145465139 0.676193691806783 0.127479230888211 0.112543662439365 
0.136 0.389313973523625 0.627054000798119 0.0792466757581649 0.706300676556284 0.126379347962535 0.111570875822937 
0.137 0.409287945927466 0.655769847748904 0.0821606339404795 0.737930481689384 0.125288825374507 0.110616315656868 
0.138 0.430355071495132 0.685961494521021 0.0852021410086297 0.771163635529651 0.124208343601156 0.109680279762772 
0.139 0.452574937253161 0.717707253446049 0.0883774387309627 0.806084692177012 0.123138561449144 0.108763065675539 
0.14 0.476010097264002 0.751089311112516 0.0916930712828383 0.842782382395355 0.122080117405774 0.107864973178332 
0.141 0.50072616962958 0.786193863800807 0.0951558980570758 0.881349761857883 0.121033631065308 0.106986306909935 
0.142 0.526791928356535 0.823111248424403 0.0987731066892896 0.921884355113693 0.119999704630888 0.106127379048598 
0.143 0.554279388381992 0.86193606712406 0.102552226247356 0.964488293371416 0.118978924492082 0.105288512077862 
0.144 0.583263881800387 0.902767303372479 0.10650114052403 1.00926844389651 0.117971862877812 0.104470041640519 
0.145 0.613824123045424 0.945708427126008 0.110628101360195 1.0563365284862 0.116979079584171 0.103672319487439 
0.146 0.646042260464843 0.990867486204557 0.114941741913238 1.10580922811779 0.116001123776413 0.102895716528893 
0.147 0.680003911377923 1.03835718068958 0.119451089770554 1.15780827046014 0.115038535864148 0.102140625996945 
0.148 0.715798177325439 1.08829491670125 0.124165579791937 1.21246049649319 0.114091849448583 0.101407466728307 
0.149 0.753517635809154 1.14080283544918 0.129095066546674 1.26989790199585 0.113161593340399 0.100696686577807 
0.15 0.793258304372824 1.19600781294652 0.134249836191233 1.33025764913776 0.112248293646587 0.100008765973578 
0.151 0.835119572400645 1.25404142523535 0.139640617611569 1.39368204284692 0.11135247592428 0.0993442216260388 
0.152 0.879204095504258 1.31503987339457 0.145278592630104 1.46031846602468 0.110474667399316 0.0987036104035174 
0.153 0.925617646840722 1.37914386199476 0.151175405051347 1.53031926704611 0.109615399246813 0.0980875333882324 
0.154 0.974468919156377 1.44649842403202 0.15734316829188 1.6038415923239 0.108775208930609 0.0974966401274202 
0.155 1.02586927079407 1.51725268472438 0.163794471310103 1.68104715603448 0.107954642597885 0.0969316330950183 
0.156 1.0799324083454 1.59155955590169 0.170542382518764 1.76210193842045 0.10715425752456 0.0963932723801172 
0.157 1.13677399808906 1.66957535207628 0.177600451329073 1.84717580340535 0.106374624606316 0.0958823806193586 
0.158 1.19651119785016 1.75145931866837 0.184982706939403 1.93644202560777 0.105616330889172 0.0953998481907921 
0.159 1.25926210046646 1.83737306230016 0.192703653944567 2.03007671624473 0.104879982132385 0.0949466386873347 
0.16 1.32514507968343 1.92747987259517 0.200778264303915 2.12825813689909 0.104166205395227 0.0945237946883236 
0.161 1.39427802905486 2.02194392456106 0.209221965168733 2.23116588972979 0.103475651637645 0.0941324438476029 
0.162 1.46677748433954 2.12092935043709 0.218050622032515 2.3389799724696 0.102808998323107 0.0937738053164549 
0.163 1.54275762000302 2.22459916990071 0.227280516632563 2.45187968653327 0.102166952009924 0.0934491965189635 
0.164 1.62232911081056 2.33311406780927 0.236928318999569 2.57004238680884 0.101550250915095 0.0931600402962992 
0.165 1.70559785019284 2.44663100926688 0.24701105302468 2.69364206229156 0.100959667432113 0.092907872434519 
0.166 1.79266351814525 2.56530168282455 0.257546054893103 2.82284773771766 0.100396010581309 0.0926943495879402 
0.167 1.88361799295682 2.6892707641215 0.268550923721559 2.95782168784306 0.0998601283680286 0.092521257606407 
0.168 1.97854360313056 2.81867399433992 0.280043463736455 3.09871745807638 0.0993529100203857 0.092390520269863 
0.169 2.07751121852805 2.95363607055746 0.292041617343136 3.2456776879006 0.0988752880743419 0.0923042084271479 
0.17 2.18057818312341 3.09426834852493 0.304563388467174 3.3988317369921 0.0984282402695818 0.092264549527437 
0.171 2.28778609584836 3.24066636264694 0.317626755599527 3.55829311824647 0.0980127912149813 0.092273937522001 
0.172 2.39915845090805 3.39290717306421 0.331249574052053 3.72415674711626 0.0976300137775046 0.0923349431002012 
0.173 2.51469815467722 3.55104655577248 0.345449467031754 3.89649602280424 0.0972810301431281 0.0924503242065353 
0.174 2.63438494285501 3.71511605867918 0.360243705274724 4.07535976395391 0.0969670124929555 0.092623036764167 
0.175 2.7581727289301 3.88511995437137 0.375649075147087 4.26076902951845 0.0966891832321479 0.0928562455041055 
0.176 2.88598692310378 4.06103212907298 0.391681735323065 4.45271386439604 0.0964488147037821 0.0931533347669961 
0.177 3.01772176949532 4.24279295666945 0.408357062391378 4.65115001906083 0.09624722831442 0.093517919105356 
0.178 3.15323775849912 4.43030621656318 0.425689486021351 4.85599570258453 0.0960857929932395 0.0939538534669555 
0.179 3.29235918028448 4.62343612420046 0.44369231463866 5.06712843883912 0.0959659229022849 0.0944652426836043 
0.18 3.43487189424824 4.82200455299329 0.462377552915017 5.28438210590831 0.0958890743120501 0.0950564499226437 
0.181 3.58052139728213 5.02578853556734 0.481755712761737 5.50754424832908 0.0958567415545575 0.095732103679694 
0.182 3.72901128044818 5.234518140228 0.501835619926607 5.73635376015461 0.0958704519657559 0.0964971027994866 
0.183 3.88000216844418 5.4478748245949 0.522624218716907 5.97049904331181 0.0959317597308724 0.0973566189059828 
0.184 4.03311123841039 5.66549037179721 0.544126377795607 6.20961674959282 0.096042238550835 0.0983160955029491 
0.185 4.18791241348316 5.88694651470333 0.566344700406725 6.45329121511006 0.0962034730555499 0.0993812428717694 
0.186 4.34393732136948 6.1117753496513 0.589279342760607 6.70105469241191 0.0964170489012211 0.10055802774567 
0.187 4.50067709850451 6.33946063239192 0.612927844629137 6.95238847702105 0.0966845415045784 0.101852656581151 
0.188 4.65758510561039 6.56944003493561 0.63728497644174 7.20672501137735 0.097007503387309 0.103271551082636 
0.189 4.81408060045775 6.80110842239295 0.662342607311735 7.46345102970469 0.097387450129591 0.10482131447199 
0.19 4.96955338837902 7.03382218368776 0.688089598436246 7.72191178212401 0.0978258449626441 0.106508686840629 
0.191 5.12336944097636 7.26690461951876 0.714511726180799 7.98141634569956 0.0983240820667488 0.108340487792516 
0.192 5.27487743927416 7.49965235587008 0.741591638865307 8.24124399473538 0.0988834686830322 0.110323544499851 
0.193 5.42341616046832 7.73134271287007 0.769308850800584 8.50065156367066 0.0995052061939959 0.112464603273737 
0.194 5.56832258900141 7.96124191844406 0.797639776480883 8.75888169492494 0.100190370378391 0.114770222828955 
0.195 5.70894059487661 8.1886140159497 0.826557807024361 9.01517182297406 0.100939891099324 0.117246647630128 
0.196 5.84462998710396 8.41273027706239 0.856033429986145 9.26876370704854 0.101754531738662 0.119899660085385 
0.197 5.97477572026255 8.63287889798757 0.886034392575006 9.51891329056257 0.102634868743676 0.122734410945011 
0.198 6.09879700962899 8.8483747309944 0.916525907121802 9.7649006381162 0.10358127170082 0.12575522810701 
0.199 6.216156097195 9.05856878646148 0.94747089642216 10.0060396828836 0.104593884393549 0.128965405163054 
0.2 6.32636640876863 9.26285723485028 0.97883027536055 10.2416875102108 0.105672607333062 0.13236697245701 
0.201 6.42899985220429 9.46068964442891 1.01056326407487 10.4712529085038 0.106817082269469 0.13596045517035 
0.202 6.52369302885861 9.65157620955024 1.04262772689721 10.6942039364475 0.108026679193138 0.139744624956752 
0.203 6.61015216400901 9.83509375539133 1.07498053046078 10.9100742858521 0.10930048631936 0.1437162538386 
0.204 6.6881566057404 10.0108903469641 1.10757791374123 11.1184682607053 0.110637303511882 0.147869881313124 
0.205 6.75756079347547 10.1786883807856 1.1403758624367 11.3190642432223 0.112035639541672 0.152197607697775 
0.206 6.81829465405091 10.338286094067 1.17333048000535 11.5116165740723 0.113493713496545 0.156688928418565 
0.207 6.87036244178568 10.4895574854179 1.20639834787742 11.6959558332954 0.115009460556796 0.161330624914135 
0.208 6.91384009597107 10.6324506994532 1.23953686782739 11.8719875672806 0.116580542234833 0.166106727779638 
0.209 6.94887124140301 10.7669849820208 1.27270458020592 12.0396895622267 0.118204361047326 0.170998566422367 
0.21 6.97566200214474 10.8932463600915 1.30586145264892 12.1991078127404 0.119878079452336 0.175984916640279 
0.211 6.99447483344343 11.0113822383015 1.33896913495268 12.3503513732541 0.121598642747617 0.181042253098608 
0.212 7.00562160019097 11.1215951311106 1.37199117697321 12.4935863080838 0.123362805496787 0.186145107792996 
0.213 7.00945614192366 11.2241357647686 1.40489320761499 12.6290289723836 0.1251671609341 0.191266528597659 
0.214 7.00636656433553 11.3192957868265 1.43764307416365 12.7569388609901 0.127008172702475 0.196378624473245 
0.215 6.99676748662009 11.40740031363 1.47021094233664 12.8776112559666 0.128882208208296 0.201453176598296 
0.216 6.98109245423926 11.4888005295372 1.50256935843266 12.9913698879699 0.130785572834137 0.2064622884273 
0.217 6.95978669994484 11.5638665274138 1.534693275823 13.0985598032368 0.13271454423871 0.211379043271975 
0.218 6.93330040426386 11.6329805504331 1.56656004872307 13.1995405991562 0.134665405992169 0.216178136088774 
0.219 6.90208257244445 11.6965307625496 1.59814939670172 13.2946801592513 0.136634479842411 0.22083644708737 
0.22 6.86657561014117 11.7549056413264 1.62944334372839 13.3843489850547 0.138618155980752 0.225333528542666 
0.221 6.82721064672114 11.8084890539231 1.66042613573397 13.468915189657 0.140612920768414 0.229651982413163 
0.222 6.78440362446124 11.857656046518 1.69108414068559 13.5487401872036 0.142615381492886 0.233777714339556 
0.223 6.73855214514379 11.9027693503556 1.72140573507059 13.6241750854262 0.144622287839188 0.237700058412945 
0.224 6.69003304330401 11.9441765847247 1.75138118047357 13.6955577651983 0.146630549879294 0.241411775798862 
0.225 6.63920063792185 11.9822081188384 1.78100249363886 13.7632106124773 0.148637252497623 0.244908938007626 
0.226 6.58638560164933 12.0171755408362 1.81026331306227 13.8274388538984 0.150639666276883 0.248190711649203 
0.227 6.53189437843028 12.0493706727534 1.83915876477438 13.8885294375278 0.152635254962582 0.251259065515622 
0.228 6.4760090761314 12.0790650648763 1.86768532958165 13.946750394458 0.154621679703715 0.254118422702764 
0.229 6.41898775997085 12.106509900889 1.89584071363938 14.0023506145284 0.156596800329727 0.256775280380169 
0.23 6.36106507446337 12.1319362460246 1.92362372385374 14.0555599698784 0.158558673969629 0.259237818094149 
0.231 6.30245312565307 12.1555555734338 1.95103414926023 14.106589722694 0.160505551348411 0.261515512603131 
0.232 6.24334256096853 12.1775605085946 1.97807264920868 14.1556331578032 0.162435871110032 0.263618773676642 
0.233 6.18390379056224 12.1981257372764 2.00474064890471 14.2028663861811 0.164348252517057 0.265558611482289 
0.234 6.12428830102098 12.2174090288697 2.03104024261625 14.248449271486 0.166241486866561 0.267346342499366 
0.235 6.06463001947105 12.2355523334227 2.05697410465056 14.2925264380733 0.168114527942618 0.268993337591813 
0.236 6.00504669305653 12.2526829171801 2.08254540804118 14.3352283252212 0.169966481799765 0.270510813103969 
0.237 5.94564125531889 12.2689145075757 2.10775775075227 14.376672258328 0.171796596141475 0.271909663676235 
0.238 5.88650315700663 12.284348424326 2.13261508910646 14.4169635134325 0.173604249524815 0.273200333910829 
0.239 5.82770964420409 12.2990746784099 2.1571216780686 14.4561963564785 0.17538894058878 0.274392724997189 
0.24 5.76932697135075 12.3131730252519 2.18128201796706 14.494455043219 0.177150277470614 0.275496131851039 
0.241 5.71141154072387 12.326713962334 2.20510080720337 14.5318147695373 0.178887967542799 0.276519206137236 
0.242 5.65401096330439 12.3397596647636 2.22858290048641 14.56834256525 0.18060180757411 0.277469940640825 
0.243 5.59716503868472 12.352364855061 2.25173327212543 14.6040981271864 0.182291674391633 0.278355670738636 
0.244 5.54090665386306 12.3645776056376 2.27455698392485 14.6391345895625 0.183957516097256 0.279183089132666 
0.245 5.48526260246816 12.376440074187 2.29705915723962 14.6734992314267 0.18559934387195 0.279958270478583 
0.246 5.43025432723373 12.3879891735487 2.31924494877165 14.7072341223203 0.187217224384067 0.280686703034106 
0.247 5.37589858945905 12.3992571785979 2.34111952971294 14.7403767083108 0.188811272803818 0.281373324931511 
0.248 5.32220806981007 12.4102722734162 2.36268806786872 14.7729603412849 0.190381646414783 0.282022563125349 
0.249 5.26919190518954 12.4210590424567 2.38395571242238 14.8050147548791 0.19192853880444 0.282638373468581 
0.25 5.21685616658339 12.4316389096823 2.40492758103297 14.8365664907153 0.193452174609086 0.283224280722093 
0.251 5.16520428281718 12.442030529769 2.42560874898395 14.867639278753 0.194952804783785 0.283783417602665 
0.252 5.11423741506685 12.4522501354561 2.44600424012975 14.8982543755859 0.196430702364795 0.284318562225029 
0.253 5.06395478679361 12.4623118450288 2.46611901941172 14.9284308644405 0.197886158690168 0.284832173498535 
0.254 5.01435397353807 12.4722279337583 2.48595798674007 14.9581859204984 0.199319480043448 0.28532642420308 
0.255 4.96543115673535 12.4820090729164 2.50552597206034 14.9875350449767 0.200730984685539 0.28580323159785 
0.256 4.9171813454165 12.4916645397475 2.52482773144367 15.0164922711912 0.202121000240589 0.286264285515126 
0.257 4.86959856935503 12.5012024015328 2.54386794405927 15.0450703455921 0.20348986140304 0.286711073965168 
0.258 4.82267604691111 12.5106296766232 2.56265120990404 15.0732808865273 0.204837907934601 0.287144906331484 
0.259 4.77640633052626 12.5199524750665 2.58118204818008 15.1011345232466 0.206165482921801 0.287566934272593 
0.26 4.73078143253443 12.5291761212073 2.5994648962243 15.1286410174316 0.207472931266754 0.287978170470234 
0.261 4.68579293368361 12.5383052604039 2.61750410890677 15.1558093693107 0.208760598385882 0.288379505377582 
0.262 4.64143207650899 12.5473439517844 2.63530395842513 15.1826479102095 0.210028829093376 0.288771722127132 
0.263 4.597689845464 12.5562957487608 2.65286863443227 15.2091643831931 0.211277966648252 0.289155509758157 
0.264 4.55455703550083 12.565163768829 2.67020224444273 15.2353660132718 0.212508351945784 0.289531474919866 
0.265 4.51202431059667 12.573950754009 2.68730881447077 15.2612595684797 0.213720322836 0.289900152199644 
0.266 4.47008225354461 12.5826591231236 2.70419228985966 15.2868514129833 0.214914213553642 0.29026201321729 
0.267 4.42872140816936 12.5912910169719 2.72085653626751 15.3121475532394 0.216090354245649 0.290617474616386 
0.268 4.38793231498542 12.599848337324 2.73730534077954 15.3371536781036 0.217249070583725 0.29096690507373 
0.269 4.34770554118844 12.6083327805531 2.75354241312154 15.3618751936746 0.218390683450914 0.291310631437475 
0.27 4.30803170575745 12.6167458666155 2.76957138695267 15.3863172535681 0.219515508692388 0.291648944094378 
0.271 4.26890150034641 12.6250889640034 2.785395821219 15.4104847852224 0.220623856921777 0.291982101656777 
0.272 4.23030570655499 12.6333633112116 2.80101920155222 15.4343825127639 0.221716033375405 0.292310335050699 
0.273 4.19223521009129 12.6415700351916 2.81644494170012 15.4580149768918 0.2227923378077 0.292633851077924 
0.274 4.15468101227122 12.6497101672043 2.83167638497768 15.4813865521819 0.223853064421911 0.292952835516701 
0.275 4.11763423923977 12.6577846564278 2.84671680572935 15.5045014621572 0.224898501830946 0.293267455818696 
0.276 4.08108614924717 12.665794381631 2.86156941079461 15.5273637924256 0.225928933043844 0.293577863453039 
0.277 4.04502813826793 12.6737401611789 2.87623734097032 15.5499775021492 0.226944635473951 0.293884195942341 
0.278 4.00945174421093 12.6816227616038 2.89072367246431 15.5723464340681 0.227945880965372 0.294186578630199 
0.279 3.97434864993464 12.6894429049421 2.90503141833583 15.594474323278 0.228932935834749 0.294485126214951 
0.28 3.93971068525158 12.6972012750094 2.91916352991929 15.6163648049287 0.229906060925786 0.294779944080042 
0.281 3.90552982808032 12.7048985227644 2.93312289822804 15.6380214209925 0.230865511674298 0.295071129447685 
0.282 3.87179820488115 12.7125352708899 2.94691235533624 15.6594476262261 0.231811538181869 0.295358772379067 
0.283 3.83850809049189 12.7201121177018 2.96053467573664 15.6806467934385 0.232744385296466 0.295642956641413 
0.284 3.80565190746389 12.7276296404829 2.97399257767301 15.7016222181559 0.233664292698587 0.295923760459596 
0.285 3.77322222498364 12.735088398322 2.98728872444612 15.7223771227681 0.234571494991721 0.29620125716772 
0.286 3.74121175745319 12.7424889345306 3.00042572569246 15.742914660223 0.235466221796095 0.296475515774044 
0.287 3.70961336279167 12.7498317786976 3.01340613863532 15.7632379173329 0.236348697844791 0.296746601450889 
0.288 3.67842004051111 12.7571174484343 3.02623246930774 15.7833499177421 0.237219143081507 0.297014575959655 
0.289 3.64762492961191 12.7643464508541 3.0389071737474 15.8032536246015 0.238077772759298 0.297279498019658 
0.29 3.61722130633625 12.7715192838263 3.05143265916337 15.8229519429897 0.238924797539761 0.29754142362842 
0.291 3.58720258181215 12.7786364370367 3.06381128507487 15.8424477221116 0.239760423592217 0.297800406339984 
0.292 3.55756229961588 12.7856983928829 3.07604536442236 15.8617437573053 0.24058485269249 0.298056497506928 
0.293 3.52829413327579 12.7927056272294 3.08813716465122 15.8808427918806 0.241398282320987 0.298309746490997 
0.294 3.49939188373744 12.7996586100427 3.10008890876843 15.8997475188112 0.242200905759789 0.298560200846651 
0.295 3.47084947680639 12.8065578059247 3.11190277637276 15.9184605822974 0.242992912188559 0.298807906481173 
0.296 3.44266096058248 12.8134036745588 3.12358090465877 15.9369845792176 0.243774486779082 0.299052907794518 
0.297 3.41482050289714 12.8201966710835 3.13512538939546 15.955322060479 0.24454581078829 0.299295247801692 
0.298 3.38732238876317 12.8269372464024 3.14653828587976 15.9734755322822 0.245307061649675 0.29953496823996 
0.299 3.36016101784508 12.833625847442 3.15782160986563 15.9914474573076 0.246058413062981 0.299772109663019 
0.3 3.33333090195614 12.8402629173642 3.16897733846934 16.0092402558335 0.246800035082137 0.300006711523831 
0.301 3.30682666258773 12.8468488957418 3.18000741105136 16.0268563067932 0.247532094201357 0.300238812247671 
0.302 3.28064302847484 12.8533842187016 3.19091373007558 16.0442979487772 0.248254753439396 0.300468449296713 
0.303 3.25477483320142 12.8598693190405 3.20169816194637 16.0615674809869 0.24896817242193 0.300695659227276 
0.304 3.22921701284785 12.86630462632 3.21236253782406 16.0786671641441 0.249672507462063 0.300920477740731 
0.305 3.20396460368283 12.8726905669411 3.22290865441943 16.0955992213605 0.250367911638948 0.30114293972886 
0.306 3.17901273990085 12.879027564204 3.23333827476771 16.1123658389717 0.251054534874548 0.301363079314464 
0.307 3.15435665140648 12.8853160383547 3.24365312898274 16.1289691673375 0.251732524008539 0.301580929887811 
0.308 3.12999166164596 12.8915564066211 3.2538549149917 16.1454113216128 0.252402022871383 0.301796524139476 
